,X,Y
106425294840630458833072663940200571416_8,1325.222237803592,-448.9541361302045
106437479991037804906481303146405161440_8,1573.8593686777376,-786.0765204719503
10644643037550433092058326966257781297_8,750.8561833029057,-922.8528060385975
1064584201815842331337466149625058934_8,-234.59035039321088,110.97794509983748
10651788700814622428477153634107538728_8,-393.29546181822354,-558.7211294543454
106600599669056566201935351490390940878_8,755.649295512239,-1742.6653416038348
106646122273605769826225400070511485980_8,553.8925176950509,110.88108993019813
106685164811977549987316688985631281584_8,1266.84761074798,100.49661879195693
106685853956222858546159763564445747223_8,644.0591418258347,-1352.4174080055045
106730194543195500774208635258610321936_8,737.2129257899823,-994.9703014186618
106776269432989403878137345920092687591_8,1009.7809525071195,-407.66230453204713
106822865341925212630133029209874778524_8,922.6128367930424,-1466.2764641427248
106887319405654309112834141759960641003_8,1325.8878588306427,-277.6853136167035
106910077947564411676783241010187447485_8,-142.60767771324433,-832.5866985219361
106951047921304957233392253037859829715_8,386.8365864024679,-1383.7523500072793
106971512718802755685584023674479038988_8,-23.58091912693966,414.44294766513195
106996314492691867751794334817129166872_8,-51.26904251644709,-70.940142295377
107004137338579281852053180435583558551_8,769.8693998469737,-239.18245840975982
107030065233760216162278466715447245050_8,1005.0566157378771,-79.80638476867172
107101009329811809487285705225080221843_8,-109.43680465957749,-390.71271558304414
107129349061744923095778701758707932417_8,-144.13988560884857,4.428176407251158
107164006223882087765154608530198841961_8,151.52681419893733,-635.8242302410149
107240167365160001129190651618483608500_8,-119.94563819032462,-979.4433547831409
107257868898266332452101932812967694951_8,1235.388012506188,-1568.8539860469773
107306190543789016801406413406969605790_8,984.1333054540186,-691.3278425289209
107325734411185891786521175699824685136_8,879.7635401990889,-760.4898468521083
107373270699088732498200819346516865789_8,813.9282719979855,-1338.0915755831847
107412306857055916252560788421039534869_8,1212.9615471091004,-28.278103062571176
107527234781511974639570713467975108689_8,-481.58967019245523,145.1323649240423
107562599045365684032237476778561370633_8,-184.25932067744986,-648.0698760362525
107619974845960784606697990727618791779_8,1080.3811496386998,-246.44233277023326
10776936075183712214128684530371034832_8,403.4930552380375,-1266.1650659950417
107779837199687684479055351540272658092_8,1061.354749416302,-1078.5556841962511
107816813256710643591510944398358089141_8,1626.58060810886,196.06673819153963
107964486913121620235950347373186298898_8,574.3272049829786,9.87143915933683
107983846084684601790718762549519467062_8,-84.33113936446557,489.30816169827045
10805829863645765765560893561600054282_8,687.8869013040197,-1163.3743540654284
108075444720524403997821130503857525774_8,1170.7601252172906,-32.705327036724654
108198705426955029945878446845402491267_8,978.8872121588494,-1394.5837977994267
108254668164013353752440901161440044574_8,54.20719209528856,-263.1225588038735
108274059184699224313977275422061088527_8,596.0920782731766,-973.6559993527167
108362692390228221455731207932680776393_8,946.7603749739343,244.51443280245422
108399575671688167452799308042986085316_8,686.5853247383851,98.09896167488483
108403158178811803703533671515945246843_8,1213.676494706773,-203.10499780233536
108409814310735641961711312744526945225_8,908.3893189410942,-1453.3008471467144
108511038708763498197287280739220583432_8,-356.5691754560919,33.897552117449465
108547756129266461393623799178924511397_8,790.355236819902,-232.42233881579702
108597394690180320047949556010631198706_8,1224.818716087338,-263.160946132895
108620506330925899290974117372352391632_8,906.9823580237206,44.932531450368884
108673827153442355905167696889659901696_8,1233.2171904762013,23.38276351761951
10870598781547053924989996392633074594_8,352.5515204644797,-891.0188836470193
108747789184889356846384331576671432584_8,997.4840807016141,-145.48381042730958
108778123782125100089966453439850311619_8,985.0230794282753,-1683.7286886888394
108794307639767315113611958895806022925_8,715.6936151053661,-244.53348180085928
10887352727981102022043287018777555629_8,60.448719864916896,576.2532015031595
1088822995836989821465212506424628718_8,987.2783164474808,-1602.5111107402254
109032299624344216971222565599306675004_8,-234.48774240360123,-776.1125799389847
109080579888783353728689147105588809064_8,587.9919674206535,-1059.5465381161316
109153948487537969615852390589409892628_8,242.88409083470538,498.33852880891715
109217628894500652754885661179949408793_8,490.0291228422799,-89.85084904001015
10927448683007906962905925939846341593_8,-118.51456443450292,644.5046694974778
109311206031686063748131233168148614517_8,-132.36753058822313,152.81295922857169
109312481720415899966310047842388229974_8,274.7906864960973,-244.42137311167426
109319218409499792581411768060902546224_8,1475.9581469788463,191.8458017012992
109523824116238545751762766122337520776_8,729.5363961430181,-846.7671157066482
109551567495196869651022481294611303522_8,-647.4250273170876,306.1419189872543
109627493961373535606181540063750234806_8,-473.06370254185464,502.1331139235538
109697095378957854539868080681172975548_8,108.2206553446373,-543.3175665414647
109751531052037840860822969468331804188_8,540.0044235623233,-1424.5863697792286
109841042814093599684315036640140746569_8,303.45087640110853,-1037.238754640943
109878910355168268516861876031955309013_8,1311.225033916423,-293.0918883235582
109954072794484949633953197237578614124_8,807.3365542124684,-1249.8057953966036
109967454948451159564947918589322645456_8,-382.442506479721,177.36111156965512
109979152592732412769331471769470172824_8,1253.9930276151592,74.90493691087107
110052443337632561559314151115827026156_8,863.8799061901095,-787.4353162118123
110057822087972523809171133291945332596_8,552.2177657991427,-224.12134261296688
110063058380213021366812797386404363915_8,-115.58409721544506,6.961586378777781
110166256223193829477182678474387160698_8,-83.84317298835198,44.04166871444821
11020122317467762576750870332655378694_8,445.73293369905093,-7.170702821768884
110228735014328125184959057083596825636_8,1155.5850753207392,108.92387993760175
110314499940050979676684192225833980001_8,883.377908473293,-618.7328838618504
110440261195441033214878177973389176892_8,-546.219911441299,449.96261646320767
110519287120835032041500110777154318419_8,375.86237331557754,-328.35445323018206
110529575500469274929906690906269687301_8,-518.6887892821942,77.28803583637244
110622825635474183467279277556933818021_8,549.8570074207953,-908.083289504696
110673184750867879878082563508214066031_8,1005.4098005476092,-241.70917836558903
110698314830553631453502175253366810715_8,1133.0860026586695,-1501.5316606506915
11083972032522130297005479600127013388_8,900.5402029836797,-735.3763776279945
110904992738222881613752902162339705704_8,572.1527394601866,341.8702960944457
110906613333770771545864035557789886502_8,-78.99226548246571,139.60494193262576
110946211406594145318996307011829429419_8,-87.51617753213336,-1106.4279064286277
111010959349364152855297151676907763881_8,376.22008803695127,280.3231560242541
111034066502378778798139272535631199497_8,1007.434577996652,-908.2511762428342
111106941627338386557897088281616268762_8,5.0570884953828035,-457.3577200558941
111116205507316636302385909634981880007_8,1122.7119355884417,-1513.4526916769357
111141050278022222650992381429973504634_8,-212.81413035213978,471.02673488335387
111195728655237075218454185090003513615_8,1235.540155862919,9.403383993542406
111210436728625663123988397498884036353_8,1320.102034646371,-965.3765571658423
111212283735338306757480200915874546678_8,132.1458372122357,-540.3269619942641
11123208632792309312849931014086962432_8,427.84489487583244,-610.0941210115433
111352554351640470849475660824577901305_8,781.0949759304655,-769.9145607680123
111378607248577290968931549173958839839_8,1425.6352864257099,-802.0649864279817
11144072523357536152184005213097288424_8,-63.675906022173834,-276.83197317124524
111458605338848998442558970115102646987_8,375.8865298808975,-843.5265051317956
111535330141508600613167846804118390879_8,1221.3476019371692,-308.0671387764914
111671798696740623473807816281241656330_8,-523.7747527276257,508.2952109962492
111687009394786515804097164826183254408_8,1082.982998491725,-1588.2542586248062
111696820683575047171555333075695782924_8,408.6132917237708,8.756826178810172
111766769260221919775075562763951564575_8,32.712680957010505,529.3731026986561
111773729666636935912677347660795334972_8,-418.46376891037187,-103.29689337800949
111781284840589464123937081455112363222_8,752.7851737976222,-3.8185263530598377
111801112712512592940113390572734612377_8,48.79879764855656,-257.11435071747604
111813715466922934066906859954291479937_8,1507.9463496991864,-379.6411844302559
111877187215559507655675692979415229250_8,-529.1489385012444,407.15946497714975
111959200644328886375576677547134110647_8,231.42435656562697,252.05003510683042
111962959753971714276860786936744090438_8,155.39833924506985,548.8811887365143
111997543724410411912897847697997356129_8,-187.37772138509678,-512.3289012469279
112098717061877403833549746440237995812_8,-126.50487161686647,-823.4961360001955
112118974889599328532781313571308549458_8,859.7874990451689,-145.9335408966624
112279984243671275298686567441429068726_8,313.6878965120877,-1241.9084858876004
112280709599130360723554543194071484270_8,822.1863742090023,228.02668168094
112289190079893000728574404913141757273_8,472.65750342310236,-822.474101823708
112437849397982549660942588883288661189_8,574.8166022365932,247.78939090456873
112557458799760768959083030676572624062_8,-463.05533748355674,174.49187759389753
11256756538638520936166992593104397529_8,1129.337183497671,35.644710439673474
112680669785285984122694227301136847384_8,712.0995159744753,-1071.8924124427047
112745656855666026181769067314649176406_8,480.8622769624566,-520.3882248782256
112750814112947280449606490750073613939_8,1497.3562224260454,-321.38688469011714
112863335136944318083292847911805185954_8,540.8105606935256,-378.50993486394435
113049798401773492944600461836528722114_8,1147.9374207543074,-294.3530622693718
1132461116152205736142007072686507840_8,1136.2184976718336,-998.3527214418746
11341599953770496751401333947916993144_8,601.9341727228109,-1320.4629198937773
113453482523751860141513746144745694287_8,1058.5078775184993,-1646.8082775702128
113459279440332374564726885204446688693_8,629.6493708760828,-1060.213217559944
113512695499840369209015157816660372784_8,123.0676264322328,-918.5187594269751
1137356012168349431957196773283844493_8,-270.84544684739984,204.4611153830566
113763423233380802584388366284173904679_8,1335.6271950835096,-802.5177662868771
113887101048013377469651761030014472217_8,415.9396325163107,-329.2398688890361
113889934310097161156931753336059037973_8,30.376462509838607,-126.42801276126315
113958260753322876118970027702184496388_8,356.1227322988579,-1618.5939706590027
114023827800259110060772263026346988428_8,872.5823803463733,-840.0418667609661
114039712647588189455910494993861947009_8,-416.91626755510975,-554.4799123921919
114083637911528892194595253744231947070_8,1027.283411275176,-646.2172961516969
114086461421650580469468557671546125821_8,98.83000046958131,-878.1019217107964
114114054170252990664990849314042741075_8,742.9788282663328,31.61758770228471
114141662138777024753121043905566450689_8,586.2757050419841,299.1333287550297
114166030383182275980968620731491914007_8,-482.8282560161976,480.5267621043368
114352549135673118822407366360921858362_8,1177.4450623381522,-1246.7553175136864
114376183213714009899222200758167713245_8,416.6714594112672,195.9145693293629
11445230195233066333991263603807395845_8,-218.34369633540277,408.663067729843
114583443522157264703926870447251406175_8,437.65390339489977,-226.44390532875028
114643259724093261201820164762364174323_8,54.4807706093211,396.88436792892566
114662025939980603309957802617598186381_8,1354.4073398067433,-908.0059923666313
114727714916186464896532803691607351159_8,-143.21758481951625,-602.4351091699219
114828340916405600823332397543538559862_8,49.89807852366195,163.64354835502678
114962174765562557903773010988717396531_8,396.1572635898194,-1158.9027722275368
115022877895692824603769399444474539266_8,426.6657206458441,401.32642002159736
115056342236403821163485747365017061571_8,-494.51510422218087,271.234323020692
115258930767678476873979436176911247967_8,369.7119771663728,-607.4785984126321
115303965871264885922382782578561736367_8,-157.64243592871645,-474.4912717144735
11534608561704653984813334005580464244_8,-220.3922374188584,-612.2174809694413
115376703630107302642447687783211385439_8,1126.558524284136,-1233.8903361625278
115421246075031490203277820514500660734_8,-625.5196893983699,23.250647970009766
115501316657552210957425270515433980409_8,716.958681618943,199.2504436305341
115563468179795185896017059051376941162_8,-386.5225012359142,600.4323667484293
11565207690407485219671089877114853129_8,1033.8274643938712,211.88012866851966
115672748549151283825551034060131057169_8,1252.1755377534912,-1430.5432495843736
115675890565329522322256260736303582598_8,87.01228322903643,539.2649439642773
115752704379368133796573578771328287741_8,764.235958394579,-986.7912592049861
115872537342886357666732037318335969197_8,918.0956874120766,-1215.01735152619
115926903339493998265912800412185883201_8,528.6437859729091,18.379428475415665
11593474135026940137091340227564780232_8,-492.7022625526155,13.428322897376233
115976328175060205526578942599437909577_8,8.920697031891574,-626.9312340461589
116032044502691204531745201946817292036_8,439.3874574135218,-1090.3959190666146
116107338640589029425880388038414915015_8,534.5777617368083,206.22869616250904
116163384786573948507617485641096421259_8,1173.8198353953644,-341.75901978598733
116365855102716997300087910048822574638_8,-550.9139189267596,177.81774843289696
116430618916272331019535556692609110439_8,1007.7627459699913,-1761.127025459368
116486888221146797626782153860236257713_8,1272.3282848861597,22.618984371057735
116511142598559142388318810269598368842_8,1532.8201125106389,132.35896030907662
116546730161296012502270721634349040273_8,1543.7902867892133,-742.5563790910337
11658077373399597574910523571370821117_8,626.6315967496323,-1632.8508476829597
116601103922093202586343108446147503284_8,1560.6307319588036,-690.4395270098746
116835930697368386258676106423244978572_8,320.283815721378,-321.2981721219751
116913820242534534426458735290932491727_8,757.4799252820691,-182.7038143022125
11697286406825712592224321240737668030_8,422.8299068586998,99.89682014771051
11698836705088889712205244889048090109_8,132.06347300312086,-215.229321199537
117004803082460780052230470882049965666_8,703.37010323693,-92.92970935307333
11705690610064380207019091594003609291_8,599.0257073380767,-1228.4261399914978
117091810017595354108308040986090674517_8,431.8648266905098,-761.2549192594088
117097004897915078966740347658418129233_8,923.7875520269615,-944.5832914962166
117146452463854498470989801188521450410_8,815.0560985687637,-784.6123378383124
117149113364234147754315209810904027309_8,1273.1336653296055,-1283.1717390039507
117170010546340045643653861623767569084_8,-151.12608125617268,-778.9573772275526
117205970513986254765311646493894794641_8,600.023501708445,-1151.6566162524775
117217660151398319725238176112049925288_8,1008.2704860928704,-1103.4498743345896
117250709805635976636255999890520966060_8,960.3125293710511,-1515.0065425886055
117376677695713146018741658751232359445_8,433.6071372711825,-383.9348919919842
117404405286453215270547238045017602798_8,63.838402771773445,-1006.4140209493878
117551665687374646614460050628840835526_8,-466.7697668479417,-150.17883573967472
117596115845961542576296077053008736342_8,216.46829675009457,-1114.032659650487
117613999374716326833702120046505590361_8,442.102806933827,16.394358069324312
11771411595803190022248819216715182093_8,1647.4898355467474,116.06176517650607
117768166963283729972517064743373513975_8,495.23379723552944,80.17576850450297
117863960887422554410730366816266724364_8,-212.1625718384474,-742.2085168555143
117897927003884484408291207169256313843_8,748.283587278246,-931.8103952586912
117901933979436963983596882408660419755_8,72.64978881883673,477.42975125168977
117910755862110792195594137242837127133_8,1463.017983110145,65.17329567381702
117981231775442490604656335534949947778_8,234.49612030667595,-182.01678734673044
118047603027512327856370884950185026692_8,513.1206106717525,-829.9960580940135
11807685798317858692684838861429935169_8,1034.7363993173703,-1508.0036437689485
118114787616901394166047028734857517200_8,739.7014658763359,-723.7948422151248
118233189607792768514072683701202339546_8,1251.1052847185936,-1066.5248034091014
118238956813605603259260477507104697686_8,-330.72517874976865,-173.89910790121166
118253186065840794919052067370084001_8,1279.4029891931307,-1266.5879575117285
118298842802917113446464988335410678627_8,1161.1053606641108,-1275.5385276351783
118610742922394863071267601243932664666_8,434.6102641319442,-1263.64181739227
118631749631284419554260863127228936390_8,283.83361008574457,-387.9889690142042
118636622502473445304159417900027731627_8,961.3023324497766,-109.31677430971052
118692718161873366881808143248699439894_8,406.50729542173883,-1060.2525600654374
118727092765417609733283766567124686957_8,875.2927785583288,-870.9253485983679
118727410120532067336894125835693054719_8,235.27534422675524,102.12549458349807
118822736802067395981987986554127426606_8,1501.6868656554261,-199.92407476240749
118823651035312861751681376111168284054_8,-480.58896945747205,429.11713823933934
118906797572874606081013676673515283569_8,507.76834225327275,-626.9284710037341
118952643252142849253262888843034253771_8,402.9548346106177,116.68239060298569
119004146050955442875439036193322350177_8,-203.22125426572765,3.769606782016382
119060851339539502795179155085962297276_8,1247.9990153410151,-1036.1283568295476
119085999990640993449128596061189276312_8,196.19733871033984,253.2790741071778
119175780090760621046319976499077098703_8,-470.6733148420245,591.7655313773625
119185131593810392732457378665895231718_8,1539.583640191848,-202.50844935200848
11924396294327966073642559016572418783_8,775.5086935139966,-1115.5023107591483
119274847724540258915919847699565735110_8,582.8608049971031,30.407001204899558
119377507623707691668559073273281016943_8,120.72529317080077,-181.04826143130634
11968449555394559571775272373983577153_8,-5.302058124215133,-716.2570813974919
119685391852848371349631257804397654872_8,1466.6611196912302,-664.7037196468905
11969527074888433746363284654618553516_8,-69.71353479470639,-1177.51209411545
119713597877955789403794156485008725184_8,919.2107773458041,-1169.7066084560433
11972563688891339424283252152675627534_8,-126.24967302747334,492.50066256000224
119837865397151804747600206857498445790_8,214.98256362865584,-736.3169494801841
119865062116755196476229057765432451995_8,945.7884854044459,-904.9492038833293
119888696301916627343123159476681853490_8,355.86058357699596,163.99386545651606
119894336443274115610977414251188259846_8,186.99449501957884,-575.355232377245
119928816834647168862830746214270482148_8,203.5990256679879,410.1698374665006
119940690604996649211813443576369287559_8,1271.5625495296924,-1087.4986901738957
11994857304201134809218274997924591943_8,-289.52070025852447,-797.5396442654
119953083408649675410567340204025456003_8,804.5808646701494,-1012.4001555350214
119975670798662807187763914706439485204_8,140.58775701323512,-932.5602841448399
120000636548366807590582028926208583540_8,544.2946210991353,131.84493051817796
120057265730132072623060084008545152951_8,754.0500156679228,110.89992316565287
120093543603464215802975147767225920708_8,1319.7732791608246,-551.7672938185162
120123171629716416560569777266275715905_8,899.2020092108795,-901.9036397350774
120140268424771037528746280422464529469_8,1240.4904815616087,-1387.2774129224135
120164227509384809781172826666142755977_8,-59.86677967711984,-280.2542498940709
120188523176263319138118121745017064248_8,625.4665397044164,-1031.8382966692816
120190202792042435894785690225620696290_8,647.0572619037202,-703.8390326180443
120348736879291267803032113447432362212_8,929.2655171206962,-1722.9526872830934
120371315105728814001702057378885779224_8,-130.26094444415978,571.1322481651853
120409745929824019580181305973361551444_8,272.08668936093216,-877.4855366140305
120415269996454328452016047673531936246_8,145.7199982186401,-1298.8194400694408
120454379760057393468494590385022181785_8,307.7535652781628,452.7865745059483
120470649322650776664231640595287195119_8,1422.97524133065,-117.82684316929314
120681590042736648809684159263120085823_8,575.8215793307794,-80.2415446854603
120755584907650232609010187309624818478_8,738.1446721069434,-862.7830714993211
120775779284870294659797201131354738442_8,762.5138881981338,-1557.4066675180243
120797100972125003172349206005100720121_8,-203.51395291660427,509.40053577430984
120815902278463632717519019401122368621_8,527.4174507321435,-851.8324759462353
120836809179000889369631355457976881723_8,1106.6642652166206,-1007.2832350183535
120848225760430291135751323320583072857_8,1004.3965814012195,149.77893240391995
120938199718789010677901323488077821896_8,1266.3135693243767,-1259.812193155369
1209469618025118318277174592934659081_8,1288.8527644125154,-327.5446536968559
12105296289764510184859160483126260809_8,-356.7495975367399,-541.556438465024
121303699134010858817530831016575790204_8,871.7652930772375,-551.5869066751463
121315035731975938277518406561050206374_8,1207.7382317520326,-905.6259163864047
121341123201420352744719072281041429736_8,670.398555742978,-1155.9135996307598
121394058530663476215592128076846104270_8,-324.190579264773,-457.45257001797086
12145489602954473548379855034247411419_8,133.10578966126297,-515.1064521077196
121582769109730574799512045321494805679_8,1512.5914313856701,-479.2718441292316
121592148963941661343378411575004708072_8,-126.2367926919073,-1492.42773418914
121654163062793326622284212176096261015_8,577.0106085274696,-847.9177017077907
121719422367937572559064246194920292026_8,721.3319743779983,2.452582438483276
121804120198338553796240994035351414104_8,1303.8414488392414,-698.6930544545528
121805310232403756050870525753493575725_8,-243.96848763847046,189.36437193773543
122109350436794865158318827195527802246_8,317.14349006965796,-1309.4352936155844
122246647127364577120786125172778760254_8,-486.36216598321414,416.7824231999039
122265738641178357161393662970545629895_8,-311.71590348123516,361.22132829888085
122316136213543258285967352088575067111_8,433.46176310681676,-1587.019452354177
122381071516626817394887566560730149318_8,347.9284601525604,-238.690236438728
12246054801285466828373456676657154647_8,1201.372713213509,-1356.7671532489032
122507551180936281794064459612693058420_8,941.740359670869,-1733.2256026204145
122677363877235410496486937054220482353_8,341.3632604978154,126.33240647660716
122722569514280754016240116737217430198_8,-113.12568456134485,-708.8873980176609
122735499714930637946068860642509524591_8,1593.250987884344,-35.02108452282971
122942976063853172618075062355925047612_8,135.12777648817513,-295.3261456162942
123161323586558736014820527969297131472_8,39.63396745101177,-631.4818812485532
123259274533757467878022423621947347920_8,205.71773915014234,-1182.1716281681852
123279126366875603124090423672430714930_8,347.37122782837486,-856.9297807577357
123371793902602085415371410833865798821_8,815.9148998305777,-669.6752175458207
123380476088957794987480299084575489143_8,59.23932627360895,-1158.0187427719402
123482357165048136914589392557435416032_8,1020.2107843936951,140.9965816730433
123512837061959859922132848805393656716_8,1192.952154607814,-1204.8784458263628
123578865357495559004697443888278147466_8,787.8789566301232,262.59103547347564
123653742426145421652868072025942249197_8,1066.4619247398298,-1.8513266310315828
123848247563876347204542287918942580169_8,110.65394698297732,-1527.4616296932832
123877018895413690065185461157350788510_8,1098.8971309363274,257.726507524794
123954309733281258064419017049409722796_8,429.01347837729776,-1217.401176352124
123955915406456872289361588311357823266_8,896.4936472703828,-1175.7994647750684
12397902497895972688913316466491412497_8,68.26758974513402,-1390.1190042882372
123993455490191634928479660051230231947_8,567.7680465330802,218.88396581088
124010309467766088152495230658272887961_8,1486.4774646807145,228.83207098664053
124076936000052560647670144868505931957_8,476.092256481846,-1092.714090018529
124098121766175490566050816467150557149_8,1111.7558348602256,-523.0027790482186
124293598365967853075207563565667106445_8,-374.19909589993495,-241.7358721358744
12433123905183378647554993778198552636_8,781.208955750398,-171.38574491925294
124368576914481696859491838461845544310_8,1070.9826518488574,-1202.0696568479827
