,X,Y
1296537614427637071517801694807129513_1,-155.5947839917717,303.13107445814364
129765467987036628573690914624410907611_1,-109.97199718180501,-31.888900549300303
129957212108865680340346895125413013746_1,85.58867701772758,-1201.6481993553914
130024231389066060630408085055182419430_1,152.675847297497,364.5127382832273
130254737932110550037282545610346859804_1,288.74431745559684,-451.1387605677822
130377428471060415988325368516618346356_1,-479.76210548972216,404.400426876941
130401531094122921851924935020099577722_1,-177.5466950969778,-47.95621607585073
130437934623832173407394473194085696338_1,275.4781760390886,-816.474953017834
130886669178376888636428917678068049863_1,-182.07372354021098,-963.240050638439
130887857304133322852504750754540818424_1,364.6778610146891,-945.2786829791178
130952516417513596888307182208300338994_1,296.88255651277905,-1357.5393402905352
131012324660619374095614939550548121308_1,239.95479375315256,-118.76396731648916
13109423599080202479027423605607614192_1,-398.0860826160519,-160.2575493100005
131114486690294089007501591397237299869_1,-285.6505212775903,12.31247363003709
131189126109222784799209095675223086083_1,565.5333194596107,-517.7938650693538
131231834230894016353597737188921437908_1,-135.90890928913788,384.2943377136468
13131808466736662280587689735419722123_1,96.14991801805027,656.7200983471905
131349540154489707390115657545627354858_1,248.72912796002316,399.22156852450297
131555469022851647604113368728271484983_1,462.1312572118631,-256.57722502572415
13160122510689777827957977288905756341_1,-124.61411692207787,-664.8596336975588
131662111424110009149179659973293811584_1,597.0468818682893,-237.61786565375257
131681880095265796155311359355448064037_1,-250.39513682365148,-149.72319871524664
131712216671081510142147744583151753597_1,253.61899102123994,-418.84134059394194
131801113528443785911280532121713841727_1,448.4662439222451,242.89204645614467
131864816354397811707001676844928739433_1,-575.6367648594724,-429.18070209503963
132260962140948170049036845729475374436_1,125.20989123864643,638.4272091280263
132456088364002168019676532920971380730_1,-14.983807696474354,471.09341428454303
132713114605492318641750261372584494236_1,-151.3054515749666,-613.4213966547696
132762735768273535156194334538603969949_1,215.96931635371618,500.19208985369
132828196497177590669951274588510241227_1,-785.3154675681819,304.7258445109683
132926313319814998135862793280220066912_1,-566.0598623030226,16.961864794219707
132980905688087076994501692199618541259_1,-743.0946056187647,4.949398321479563
132999618674155781368071488007570012652_1,-534.6837774209368,602.2880002543545
133068059336957708159957755206142804854_1,593.5239624712618,-490.2407956162115
133352868028650593385282871490456512171_1,-10.458060646175099,-299.13821114628263
133465318474008505185247085846603197844_1,41.97930569863972,-1069.5788786418632
133582892941826161184551617620650425949_1,239.48656533146823,-453.3145228592937
133594952226361640001605134225526445025_1,-8.281610551478611,525.4694772189116
133597481116341945456850394778796599139_1,391.336059356224,351.4412886007358
133773316219727757101513726510600789254_1,-657.4944102140958,66.7170069832082
133835134015174134221024851942609075455_1,27.486087676194263,426.16350052517333
133930350450768379460491594327831894735_1,-83.45516485769922,-353.65638999993325
133931040260301350470415439227575655565_1,315.67221390503573,-555.3928831876549
133978317137036020108257180544565353173_1,-449.1962149929157,653.5313366730875
13407759921269034942041437645754829820_1,650.4287357416349,-99.05559373396673
134201290128508554071427213193662656225_1,534.0338664096793,56.33540596492591
134296457370743650556660797448387676823_1,-468.11079357055957,-157.55668724513794
134296996401234982569195888879593070356_1,277.7177606043468,-1166.0832076179486
134353071757957622364745162068062642700_1,-144.8461176978144,-48.46107941974468
134617700543538554841204858659804954077_1,-33.1693409657427,-440.5504858959457
134620343007012459623621074895823233671_1,333.0527203259577,-947.3136924690166
134686183607164981284107509900166072606_1,-187.0396292432793,-254.06533841694804
135328468491283843886390999386723691720_1,-255.68638815051605,129.13117947393897
135455067081178019311174669110497088800_1,19.375374162357307,-501.1268894673773
135684999353648685826845774376292948729_1,132.85856142677937,619.777286722649
135706955050217736797117759737908809937_1,-142.74337356269788,-347.86756424879763
136065701226058476029340748771637076311_1,-266.1504069646205,-947.7922570678793
136192690187487104190754318018954724653_1,369.8542822541817,206.8111831047492
136219432592858181796954002900417312535_1,-787.0184826170835,298.4433439641079
136566207167509627249914907708687003351_1,303.9520249248708,-620.8635223542246
136779277598475136609899009394423235554_1,-105.57398738881999,-865.0286580279837
136862553081805638534912006057346043147_1,-355.6415462271881,-882.7428467248064
136971065165661173444154469992757053124_1,159.09053240567232,-324.79390770188854
136993467189611895282445241072190718068_1,-409.62238608768257,360.1361780322595
137235121502016618207335619514511574381_1,353.83936820780275,-956.9175766317062
137301239280877774508333264413147856119_1,-479.8115377909484,-75.74217786734633
137544739372286256950870603071022949845_1,-23.63646054620126,-349.33788685581413
137773943658061087701123524604421939461_1,19.339076886031567,-1187.653530138317
137849664792640956608717678952800341852_1,-601.5795191925242,292.94298226315976
138275315009636856123821078811729882939_1,-678.0563180367444,345.30425327844796
138508910494348016688599845684758487271_1,-210.76128566845415,639.1885064876788
13853494229012337338611155431109647422_1,-351.7261441912534,-239.6997504841762
138767159442001323061141890206682728466_1,515.9669676283099,170.93244806859974
138797953427263297857048494135671889062_1,239.8746054547521,344.65899248054797
138819130855945964489932344355332517277_1,-140.95829908129593,-1017.9666340351023
139177753992611842077544394360442984830_1,281.79717173785326,-214.35822200522298
1392357739415033560400324175358067915_1,-6.197101641803496,-674.7083000288546
139281671322115911636235253804477259538_1,71.34400514507908,-839.7956212165359
139663305492101636859703164674616393619_1,-354.11229228432484,-783.3509313630077
140183811086846126255523372483522580115_1,231.98930064442834,-1122.6451875045675
140262898371212122074672303596073021067_1,216.04142274085717,-93.10982931942314
140548204706952470459735784970306010242_1,112.92986773980368,-1037.0640046659028
140610467204915340766514842658292463909_1,123.04825391809484,-641.7182188921797
140673246566401694534571511917860192498_1,366.66255780773514,273.06660658929513
140710458772345502759040563550064079992_1,-237.20911905893087,671.2772553370007
140756028873364518457875804528133737081_1,-190.73306111183467,467.2358009228055
140756521159171000899673919685654031349_1,-773.1318295747712,364.1223153675861
14094488681334823709090265633976395181_1,275.4400347564151,433.02434733244667
141268693294799822270533136891762599362_1,-88.60358303887266,-385.17248253417796
141505997548394580401376271345365167014_1,-244.20909554327943,-396.2548156867573
141588791025020719366220640750551017151_1,-245.32139368363903,-424.4564377176529
141617541891109788785898913125964249943_1,464.9700146531019,-542.2085808239224
141740732292993739255316383228941891853_1,-307.3207569570233,-931.2925137631134
141805863628308415817369774019026792405_1,492.90823061479375,-194.0611286590611
141898936045063213342419011375803079831_1,-589.2901107141289,215.50333556272227
142051498213180894338799921312739766810_1,-498.3043461589732,109.79890073395873
142200910093360892751891042596221855437_1,245.6183199981582,443.1957451098993
142288226518781058528064805955374987771_1,-580.7776800360895,-396.3167335711884
142317151170765035935650170079316604879_1,-229.49786769428735,12.038455264712013
142476040747706854739075492800491831786_1,-627.2255514841241,670.7344016889324
142650982750887258534833322363598904234_1,345.54376087993774,-464.6466924399285
142808384480914676710068840557865720626_1,-418.7805576079711,-520.7558285434952
142817799851510642267663419145437005417_1,-26.79683245455602,-908.2560846022391
142994061503342622355578155445940545534_1,575.5094151858538,136.2197808205679
142998511343114190200374047680012647028_1,-30.640947183442858,-363.9580322490407
143272580277429857901876798971066556248_1,-618.48907807379,-282.584990721136
143352785237420726852892799880572966027_1,-334.56062046472823,-686.726952626027
144229897937551190006236797408920253957_1,458.96954245805694,510.6356039252681
144542087557147101345620006158568616422_1,113.67426162162559,-1168.2137297160582
144630303414625652283516772238867140717_1,74.50884116323166,411.8602223575945
144871798664201732147099502279751648368_1,89.5813394615396,-87.5504538728958
144941430846793885288791691111687750178_1,-33.65452993242168,407.7195278825042
145025339795331506085364817277103224701_1,-513.5820049751849,408.75588138843995
145094926591361877792046264163698707190_1,-360.5655385466761,-534.3312419769006
145430485453051439104088366364277790901_1,419.0668130775595,-679.7566194631338
145718777310724475037274439743949494151_1,-81.70450699642295,-749.3598744032583
145788187020289318777165891187136489694_1,153.90012562278474,119.28596961588485
145810461414526037851115065771118868164_1,317.9637472651524,-1073.425831399738
145863351954724973967064944901150628182_1,298.93178479244955,-591.8264390367865
14598936099594726917912077429869496232_1,292.41243400573006,-486.4435299236764
146063154523723641409917410856297342854_1,288.40748394553844,-1109.4377141754433
146085333544620153457796725623812704590_1,263.6274239189699,238.85829803227767
146386334882073564252974699740875275477_1,72.31103470819166,580.0527840193795
146551433636148021414879523641465635799_1,-57.521815205463966,180.7758611036441
146595862674624367694521031542342051909_1,145.6886317777501,-528.2496694123217
146623609173527607991459400963465812253_1,-81.5865144619042,752.2581735518545
146902036230248834568230584000762327633_1,-207.05798471890375,-944.2586961631866
146916653075475235863838439787830175057_1,643.8676965386252,-61.517204964029176
146929167829540941749573433985354885216_1,-9.17726696829293,26.889013738466815
147276376574101029693769349139019831686_1,230.11540173618806,-1153.4067870382687
147347176096055800837496018138124632938_1,-264.5464998724035,62.82497394378828
147496924657353297617148295649195531800_1,232.87837015755332,-654.3451630006828
147571564722977463990448316615111591480_1,119.64561747904716,220.22854117681112
14766256693720853471555414825962251738_1,91.295207887046,-337.1856171438038
147701204003865599599454529766246430060_1,249.54652699890408,-585.2941336457416
148147440506736173316997584740199557607_1,-354.46761599043236,656.8860865702736
148235259076387877493470948990551014626_1,-435.3743779967368,-239.7023844349819
148320811351604506034059744658969837411_1,-200.9403665639789,-882.8323918246226
148350921792553004635235710054522301678_1,-624.0282461922486,-256.9772071628945
148376143309408405938415264916394933846_1,36.20331961278946,422.4919521065711
148456433007044169074403308000875953341_1,165.35299659419024,412.5364553957657
148794177011444501770996286218779216501_1,-169.72165402924452,80.50958879893034
148808911257733661797766604664691791454_1,653.2028423608846,-166.97169386752117
148834324295053465447786803145500918665_1,-793.0645456223563,187.24758477998904
148844365326057972673659746057233423849_1,-240.7500478798281,416.5948532109115
148885723846112534667912952856136454144_1,-450.0455163614608,-191.19392934772043
148967270978210832907305694961479583368_1,-217.9759389319809,758.4632102134597
149081182873712329255400033699376963157_1,-461.65069734301585,-233.7572348813339
14912042550886728600094403597417383995_1,-177.20564502037965,-889.3485875290535
149193230497825393679581825773656270919_1,-48.34950417344217,-825.4158654918094
149218097738785633150842973108679247151_1,-767.3270243118852,391.2677424368765
149722601896821957888113877264697446542_1,13.86457179427072,-559.9922044998777
149731159236236814729194433185665462533_1,55.38551834913535,61.49019749025814
149738174394645924786216006188583531932_1,252.16916226254938,-83.91912910307053
149790501553867413316152740414936865601_1,207.33691419967127,-722.1599176721336
149988507944034690288217767158228149368_1,-501.41115014549416,334.81598357333087
150223032630745191996991809040168730617_1,-163.5141779597132,-1033.3760747529489
150436283904672633416998216338834357382_1,164.80974953719084,-1230.8102513377348
150591885186438333892539837139477192259_1,172.04332714810323,506.24443701330125
15083359392454890328493912412929983310_1,-179.97206752888414,-1005.9090137538383
150855604962308968135022129756324706182_1,-168.13565853429628,417.7398257807924
150949309422341895305541025277445991292_1,-21.267620878595356,465.89302545468064
151209820288422183899390949139669374389_1,413.7529652464084,-533.311216535817
151324998051950689729170973698114878775_1,193.09613650663368,-1274.2012318603126
15177344017163421782718865558923178740_1,-239.3254287119447,-310.2150651499296
151878581807267076692068751731279622641_1,-106.14875168601691,-660.3551518683466
152034297472870515007629960917123789889_1,-273.1567042677611,-940.616992259995
152112418273414385056941601415452247284_1,-212.8538402650736,-731.1695897982352
152194626514643737355794131806353640020_1,4.559662773980424,545.3938294752134
152235942898860607245500651492338752633_1,185.5698304426902,419.715266630739
15229586886120011934724723052138550155_1,477.4350720471217,-654.1605856057731
152636422485313401978565291465783335465_1,-325.8150538797164,374.92871963360477
152849235887173331371440940669466241500_1,-118.45923459608072,553.7132872365369
152873549184329759892962130864990627775_1,-467.5832082041157,-179.51647270747117
152897334236172636622599111562961071240_1,490.42732343467844,-359.72682338229095
152908468199169643283290231772294498938_1,284.2253922385881,237.5282854083747
153452036734516761113104180053286568034_1,-532.3887668375166,-453.35564812082487
15352657540677283444146768672953395673_1,-270.6594740625541,644.6361845313945
153567547906362394839974455044055252379_1,326.2276859203693,-303.5498735608585
153576086396084988186239383123079316456_1,499.81035648152726,-701.3699504918504
153608628685787497265740266862741348191_1,138.06857314999417,-423.3087433333424
153741895039291291198833284181372968291_1,-256.26606095723065,-426.21115943566025
153806826268545178270489537502391329507_1,625.1500830498376,-291.5136990872533
153924882030538409104732554657288683503_1,-293.03235487208786,461.05141836348554
153950303078699933512731986452213557867_1,193.54387939005034,-143.88300169542006
154107192273326296851992825046950152192_1,-83.5380509017381,-767.2225666615518
154222426174721583312892359957456950880_1,476.2239103502375,-304.75426319981705
154292987381249164205224863197937779995_1,173.983215757558,-902.8342284687408
154350430323144772762215680809059090171_1,132.51200665903974,-1058.7860842184848
154363484407863550768700303503478486365_1,214.1420091688128,-768.2216300272357
154515289178106396593313432022453207746_1,578.3425803363546,55.32630268712953
154595635969362619699068215056290623751_1,-255.41811384265628,-379.04440131349696
154840023652060001431471534516777347122_1,-681.7504567280617,-245.228883601969
154968274491734051201030490069219315468_1,-214.771500807792,-718.353895518291
155120800701867988276352367596539437556_1,-739.4821543046553,126.87742364251278
155121067310721772069523004889088785223_1,-231.3093188089639,-910.6876155473376
1551275046665813799141476562544518215_1,-509.5949658006986,242.9795148255626
155253731379661122938393205598210549578_1,-137.6579805368048,546.6939453866921
