,X,Y
103573803492617501426704741165765035919_4,752.8453821731689,-1396.1779506606179
103578787533655759579083621551097696533_4,-440.21707934508106,-308.7717902450487
103694520005950475212130894107469726214_4,710.9441440448965,-65.34143728433877
103746891565476403422176992763518138222_4,-255.63629083178478,658.0550771177116
10384079811393799881523514964364040178_4,136.84200045156626,519.0633666832609
103978089684655830378653667845054011510_4,820.7363136691347,-927.8061646356118
104010321357908839875173697146814444770_4,-370.461450969604,542.5334324293619
104060322956566178536243024550002044167_4,902.1844915984265,-7.743878307661944
104182071118499254141280403005579903515_4,-636.5661228694944,-478.8932032239582
104263105096664030484039547672306800819_4,619.8308224453962,-975.8733809551538
104413199323635615308099106994133976361_4,255.4399222409058,63.831759563843605
104420194412177595623554488769649979860_4,903.1073753026685,-945.269061287051
104696876653848620192835297865177925786_4,587.2560789715039,-1252.3293476951565
104702677607037269634782373896275557213_4,-264.4124353398587,-499.644340870498
104886653321820170671908694334775524351_4,80.41409471636045,494.6999369583871
104894748115891031879476461063559991908_4,-743.5011234909927,338.30022356999785
105136605080117433810057905142831004938_4,424.46113903609404,551.6917940211863
105350440907307679152305158272031246953_4,-384.6411592635502,-6.2405073636863335
105398536388803753582331345048377387600_4,123.42347567457631,-647.0107270820733
105449342895971857926898736107549084561_4,357.8065624423788,-194.8173949114793
105452871238430275369956544239965273928_4,758.3603850639732,-240.58163397442735
105461534929269003296108247316362547980_4,180.31474854587418,-225.5296559649001
105500172375237918059622391772499079098_4,858.6124523079386,-940.094140607554
10560905079710485371636942214709771605_4,768.5512854784408,-335.2037780105017
105661100381830246557664553484392262703_4,-467.51192897064817,-305.0285508811422
105756772891141998900289078655857719046_4,-538.1802728479665,256.10321970911673
105766528277859880089025306765109521238_4,472.7727340315588,-379.58207599868524
105968893891388168717926323774646424723_4,530.7088564171642,280.2153956975897
105977385781919028834323764223795959840_4,846.0447387238252,-706.2028343027137
10612481996625012208945493227603695004_4,415.8488630915813,-840.0972769571285
106204371451862971091325965767160063356_4,-440.2550660662173,-8.105420686560308
106335767557929227601754764696793996796_4,134.1547982681575,-1006.00781123928
106396466215643248759049775168397659920_4,-232.2039097018096,321.6192096832304
106524892271399205941333103656085875226_4,86.16420641188996,433.06588919042
106548534180947419695247855763089294054_4,718.5408443898514,-686.678808026046
106588645218194275896340257506233858539_4,124.58495115022149,-925.9651701883511
106613490574953268356833625685600220873_4,795.577701196381,-1293.8430197701068
106683051361433054740634525954363960883_4,414.8115365805043,-1209.2804740702209
106816662850197079268046226114913717110_4,-727.6388577042574,145.3322751699174
10687495474184052466225433558489483874_4,980.2009326368922,-593.5121643678326
107205119025715132674352827894887590233_4,492.8016696703595,-556.1596649614169
107297989078424552756301328224045522957_4,-120.4037937196801,-859.8440222990171
10737665605323786006371339219823900314_4,367.96037747810425,391.6559624097334
107415506383092693882027035217262696943_4,361.1465208689978,332.719576866361
107418445610822556065766616112977436503_4,748.1727240263483,-998.0098637100741
1075110471844233466054608566327637074_4,178.19745435444355,-848.6979356815204
107626176519606344633463996410588072955_4,254.8328855546605,-1133.511594091156
107662997436216084813788456426736659444_4,134.22160734115695,272.0316344438928
107802121388978752647135279792705180582_4,281.36441608746696,-1112.7184943503014
10787208791652246470048865016822368719_4,219.48518379553008,587.2198998324159
107898878107561642762683885756549630424_4,306.6715942031491,-308.95388044273915
107946649135949258623259230306746584091_4,127.30088578356322,-670.0935246699214
107953150111114060846437186331906316268_4,988.4996370747938,-1034.2111436231194
108052217763329823309785241261187940041_4,562.4694608129197,466.72083618934533
108162732065330744165407329001963837338_4,-582.2942545363364,692.8617012211853
108181035742093978028475774199463356236_4,-287.8355807499312,-38.003734854243575
108281316933878637997203180063975331478_4,157.65557691192942,-858.1272935745874
108492600006367037247746319415899991039_4,637.2471781406455,-343.68887604398935
10850401923496391709507773207665906119_4,132.0403096537077,-1172.009774200706
108504302052250433619800283708186735963_4,988.1772836151613,264.0559178083125
108531070867433006449598198119995073569_4,413.12650207947496,419.29705792694443
108537277086198394198875213279101758693_4,208.02594405780866,588.7628656323118
108581730551979598207244569506975856987_4,-326.76948521015254,-539.5923394249508
108706029173519653845102224924619651230_4,-317.2441565891352,-342.6336047144145
108715738672297906004403643652868920420_4,757.471483289317,-231.49646648545172
108751042044273591087627693229579978497_4,476.66046079996636,-349.31774512631995
108762359604260988079188695222697969579_4,62.570059938873044,-1160.2251726802733
108813820682662757062597744463026198890_4,120.55293382156529,401.2680588066623
108869716678010515435869825008194130499_4,677.8136079965793,-1402.2108547090697
108995681786533041088911431970998690258_4,546.3782679277859,-713.5655228678993
109129880028191999045390030758437325574_4,-332.90182866968894,84.54201861848173
109178376839456948696210001336211049314_4,1004.6910033899487,-882.1961430227125
109447918599912202869074533958874245187_4,922.0090713867364,-1215.217699245601
109448670764691603902637269056886748173_4,-165.65388643297746,295.1559205171301
109522917670977844138543069114375278299_4,-462.9322789331002,-152.63145247297882
10957449385829566380155960680521771146_4,-481.22898263943057,494.7390712401041
109704462107033358153972000521058894505_4,-21.275038591707624,-643.3108067478602
109753773954350640156799825515159419611_4,651.0838161306385,-1409.440374314185
109908764616216256571631455685042265308_4,684.6970389662852,-852.977825823674
110271084341262695978458020301550341297_4,776.8800922351702,-1230.785792934604
110273025085483104293232352426591696950_4,10.98969145369448,757.3235489697449
110340434694868011107170502895205289399_4,1.772391561459262,-1013.8974072172336
110423333394955232456810111198503367069_4,321.519407783206,474.6977610080124
110512380162901963002921103815253197290_4,630.3154869197604,-1016.6589064027226
110522063578525363318718288865523763827_4,-217.65350120957672,-213.61776858096508
110556054732496188593492698555730181371_4,1004.8346997451356,76.46750454050525
110597999027828424872209786975288826892_4,-63.08623804064142,496.0417317651773
110650286871223962011354796571476237756_4,-306.24891320752914,-45.73047679662008
110675287724080215812607028116644476034_4,-433.03805538349746,-143.84138087279052
11078230983858866082618131130371158858_4,-601.2430450799751,-117.84542854642888
110943652983007013811826908113964943028_4,257.44435551253264,-440.4467124924989
110950009793570744114601547917764809489_4,-212.93590326716367,-130.68098156230613
110964396082188266725486714907847207236_4,-227.05582429182124,651.3906705209208
11096662926205710681004186693982256235_4,949.0082995010557,119.09177282612146
110972968112133631309726180713949080674_4,796.7445944890188,-1164.592898349026
110995624044508709434430866547357163499_4,756.851344530361,-1438.7500664164493
111001225949681131144634532672285800126_4,-755.6073937690218,378.30339796569723
111179839250524861541956196079674927959_4,-75.2599703277024,-285.5693168348761
111201535329260992407129818873829893696_4,711.7456159811304,-440.53903429734663
111334048805610168967750066547343447377_4,-185.74209545564486,-919.9277403454478
111356099079334138832588181217147672367_4,-644.4470040141769,910.8222448988708
111387654298595672225967751377900755108_4,602.9165457760885,-713.8323593364514
111398963549386958400938067614629807545_4,444.9641608439922,-1435.8726722850417
111558055695337764630027362586328228891_4,305.8478936529542,-1426.6386555380902
11168736350652858361950626674516943020_4,-564.0708820471174,497.2762850281394
111850952015806716775785473169911401540_4,614.8650252639792,-360.8837346672727
111894708934047656124709929525619331537_4,-210.64242201708308,17.96857808884343
111911089616448052244483249833102197092_4,64.51813567903626,-1166.1047137785058
111972279159310764295625777212813516250_4,249.66510395924723,284.3257334144578
111991356184946439963749897047470146192_4,-466.12790734144,-329.10308645813615
11209647756241215371524901618370437233_4,982.7936446970994,259.4523878358798
112116953805711886002940967424777474805_4,-389.842540861492,621.6905305119183
11218763605405888890657060669379197691_4,574.6075660427502,-568.2670043116154
112192013506423895115061849760708317348_4,223.37946442846516,-1359.4244325964253
112297358971072821635327343269816355518_4,-4.188946343811377,230.45246308861692
112382266637853420917981355986915391476_4,933.6241298404858,187.96002669455692
112464545934128173185163408399321753367_4,-264.3701956348937,-375.1116037140335
112511035128779798298671395857586082713_4,802.3390972321736,-1048.0655855900468
112576537990262239791597947353466402085_4,-650.547273504267,-209.3884255556514
112711546712795420907000560209356801399_4,861.2219098284957,-576.4058352802499
112868477240137328328141336447350030651_4,-489.09936252433926,240.96142528802346
112997466088533706234127013199065466834_4,452.33131219173254,-419.99015054150266
113080614778082582125670904261580467799_4,137.92564080125516,-1000.0738283316423
113168398942585505351032484539123181514_4,-565.858062494612,-238.6862484956539
113198471310390659582202164171731297895_4,723.6106809122517,181.304267731219
113217053279979607604384240282311300636_4,-533.8523386844278,-74.34434036480843
113320911602939867660798328429059281147_4,-560.5798461763494,228.0010648710367
113555632124890627104074599140022982662_4,-636.0859887292846,435.9330051461025
113576005023853980948175559084532187141_4,647.9888339281258,-1602.5914915399742
113586159237673223959321944588393978929_4,500.9565139458973,-224.31225933582158
113620350165545296228220501680729898424_4,192.98133757240115,-1181.5542413399621
113629049208133830420868366797445427436_4,268.2918755153885,-1167.68991203808
11363925893986876928650649282290971350_4,-18.675031009086265,662.921196180574
113645761610999966675737864873237457401_4,724.8051525450338,51.739292218149615
113653443656117455590604354230653765482_4,372.6102907956849,278.50268586518945
113849625115530742959814633937829748274_4,180.65596926611218,-405.1891941644513
114186779760373301937687191714089111091_4,-20.581750889130053,383.6418476252315
11423974800861857388162201575337611106_4,-436.5501778579836,-313.5343105099452
11428649719740938203288374069893847955_4,-79.07607247723017,-976.1376225941897
114292781589833980348535483357203239375_4,-564.4246475237048,-206.73975290576374
114365744539026791990405132064204628942_4,661.7013653318696,-1377.121112564623
114508167464129465015417891819090111574_4,-431.2889443677827,874.9657163358372
114722311997441595974867394223803637524_4,798.3371055010069,-1032.5959904513002
114744250940831469633507491501780301173_4,918.3586378944519,-236.54807187576284
114902693293693737683721402848210457544_4,594.1540954084417,438.0997216909822
114937029606158032662072073916554367418_4,-624.1463095840585,880.8636653983722
115022296225288891051863928373972646580_4,834.2734535979982,-344.4658741230429
115181690601766176363609654025511988547_4,289.61488625493797,-113.39319046654703
115216191846458026740877751546390351651_4,-95.51333722988812,-950.8149081161766
115237901763410234786905102244993327015_4,580.050599847422,-1111.9696940721183
115258162376089769928577652600119638797_4,430.51015049915816,-328.8773427604718
115345782747131016726572034168706547675_4,-244.1718764865748,-771.5048139556254
115358068795818252904150968270075433969_4,342.08817310050443,334.9514728216142
115421388496542823156601093740087875653_4,842.6937930839299,-255.54242930577175
115462770439116855171982378605509754790_4,-532.7598434843923,359.06617235709115
115530980010703429740205582459294842813_4,161.495114166843,-665.1337470428352
115556851867505026902569623652080346812_4,442.37720232284596,-229.5611820098958
115592153257370616123575255322241453377_4,-41.98082244958046,-301.99696360387304
115710201843262433766930207627159234328_4,932.0980726408245,-519.2860946853436
116244153334467974706121214396107354708_4,-220.64187869711253,-126.94625518216537
116368758973692112924262659476714564611_4,-68.65162399873752,372.8948519162664
11643511224340802947739301953426562076_4,803.9217383136815,-211.76326675122448
11644628604901912843606984706940550349_4,693.1286457660124,-709.21071227631
116569369619624497442901985263229721014_4,782.1614729021447,-704.8328759509109
116603728206219330471549461561379098451_4,262.8062077743169,-350.33114269062025
116633786712526988913920221657685014964_4,217.2121990543261,-233.4968646039904
116740394786561575061888085810474822861_4,250.8266839749591,533.0502598815347
11676521134416843695657433374130598282_4,951.2630002155765,-766.5796522740159
117112234313948085964593050654296239676_4,531.9027416943809,457.37811669487354
117162699562299518334066317053483530957_4,60.78506768975217,-1160.200065115875
117236381299852502031784944562258165206_4,239.67280908112798,8.044484743967104
117315753871962629484982414285529690635_4,849.2435605311591,-609.7199860281153
117390489079622088706347497073877628787_4,16.2927349144524,264.1631949021466
117414721560445262287254665834104586530_4,732.2704750249256,202.2102593246883
117546642974027689409680846093359312518_4,643.2784678442036,-638.2633188563175
117555892676500011560590942835708930016_4,583.3941459434486,104.16757020111552
117702265149804666899343985546445103406_4,152.5219097845173,-706.5298671933319
117776139469508975362358095004906913762_4,441.38919692874777,-1315.8630878860997
117904113514808841548181351748110312950_4,443.34927171077027,-1152.4519422175274
118232151735027180432976723622217286716_4,-552.5599119993672,647.395027643058
118239118900223656803515730481652335960_4,-359.06998355627445,699.5134316597753
118274570129965978563473497965243987170_4,252.67154711312338,-472.6889352071561
118328405735170225556953600117571425493_4,-687.6895103241897,-119.61107246636772
118449351299708092977589896376515355855_4,741.0152804101025,49.29925871108321
11853633059103766676308047506711612312_4,815.594123364234,255.64548577366617
118539085658206733978606267463117252156_4,-390.70607521414473,647.2635581263612
118649801596421647072635458127381967028_4,-172.8645266156319,23.964420535723917
118650036539147632476644734336093871526_4,874.7484430158045,-53.092392244082305
118677502312827805662939128024251683913_4,876.9101677808987,59.677533690726534
11868181928538519087528305544383185306_4,724.0440316192087,-572.3166968410651
118725427320200321790645650103600428072_4,727.6943839372929,-620.6235834970656
118759263657646169876544653441252823855_4,-110.86297890672057,-335.2901378674517
118813734803737181080969284405286507150_4,435.078393964035,125.89657301491593
118952770946878906823439098834453204652_4,-787.281717028917,190.7176127982056
118978019989974278116733214145161205251_4,-190.97248995585852,-303.7104236403255
119031111197090988821072715264859852337_4,998.640014272836,-341.9288848929576
119054551696363793610822039246504578042_4,-578.3984618684696,-601.6037313020336
119127849650176847658920735406796944457_4,-210.6163597384986,-192.31774823254023
119220420814901912004453382826601336480_4,981.9464650166844,1.317828793983736
119236719354072634241684738776416661079_4,-733.7434910182865,79.44280987055822
119287238188486647002528900231475172474_4,233.23450209955325,-308.1005633935956
119535541626049196544091651953637700397_4,725.6349213477566,-1575.9683960901518
11958526335456293801057279037066448066_4,268.0905710921762,-563.6387202817544
11981148570604314095749906426324712317_4,-294.97955757680444,391.9015461725359
119946510254724782399633060443207730849_4,531.5251066667419,20.224390076727303
120036263552040200227464027336976431474_4,-8.189030999198707,-78.32839358865355
120144380266288329013444175990047743841_4,-379.33588170504964,-354.11153374442455
120442826213244271032726030801306848996_4,-260.82383753613783,-752.0533871717839
120612225569223523474539916931519792752_4,584.9545867808903,-167.98958106263964
120628708084785541074315453553292008244_4,-362.5934178878819,-43.08227460069098
120862168196224761456833710272206342434_4,-24.033402745103157,-778.9206283213337
120959268985152941977296081161754630456_4,362.86897782463086,-443.81568248986014
121179368183158962301740806665739585838_4,413.28287724254415,-1269.8086919019695
121280903687777154140449263451793537432_4,786.9561995837375,-1652.0414136293741
121298829607190603816960065118655905700_4,740.6299369075299,-1316.5556449720095
121405192007328955012762843238959808608_4,-8.866724786781415,-570.9638664397385
121418458028649419741908858964631224265_4,-551.9728513922291,-660.3327954284152
121520190068328454051193906951007556276_4,22.1698971833755,-164.75334022672516
121635753634652828261642473901596758954_4,924.8573002102378,-1023.8076905850246
121654141570358942561920458557496415842_4,768.0931150144872,-1252.8837254907528
121746718917506439225358935974434883750_4,-11.967844105227169,-898.3635990712178
121802795997020959983382793120875821767_4,-345.1415535422672,75.46883189726998
12196181870423766495603810374201286448_4,690.0369350004182,90.88323962471463
122071503493194024834223928341458626912_4,669.0924440607466,-892.6451972734083
122154582682956298860611502111944943201_4,-704.5568263620142,-351.0810843144299
122175777322955091307322460485506187283_4,-487.51354442172294,279.6762258256278
122339611547564997345118881601164148579_4,96.45996488403226,-1153.0294153613918
122373497563225434434055656013660734594_4,142.49933377543599,176.80668010220364
12238224952557487806998634204568525718_4,-585.690430198373,57.298904292401176
122397578533201940997499472228567689667_4,-333.61631270056654,-768.4676327069815
122482109809042847938205964299043909207_4,6.72312711501041,267.6242990532305
122544044351754010376376141483697267012_4,384.9823776901495,278.1578109443841
122602200583271006111997561614078634670_4,-0.8725195497227674,21.573783073608865
122655606654451325824012053002907351528_4,-511.92162374962317,-197.95689846320357
122732917061289394799332078420216267889_4,-68.29848894554908,-597.2389452204791
122780259203550304470836159178265120486_4,845.6492332095825,-994.9410818367435
122782073684818646022906011096181229413_4,655.1004960684184,-987.1062440176581
122846194958718288268898927791051234117_4,-166.91242220532527,-1014.2477599893323
122908209659258391440030672666272465981_4,-223.71092353271354,135.85255358999058
123073929941146862945066556959596691952_4,-138.47530553319348,656.0832256169983
123148698521438106913795968148479336736_4,270.6872894230863,715.9514139728299
123158271349774269930796627153516180809_4,-469.2826583618292,697.7906797632097
123216621575254067519003542061793302503_4,157.8253733183812,-549.1481835552221
123224750932488701376310785670271296682_4,794.7310195334179,-1448.289392884425
123296495491573370793187000349050941576_4,-349.5318033193296,-170.11741275481785
123306263970462225578447269235273085782_4,314.567175056891,-464.87343385286965
123343049104485216497213047895880507603_4,-512.0437712360552,-231.68320615141707
123408884654299384687054664611659557303_4,-134.1124965629228,-982.7663936888873
123421714401498395574918903414630971878_4,165.89214154148695,-1032.8262264429593
123444027178681437641801134611259294426_4,649.4861356970409,-291.85558701247476
12350872828151939940133732677477284861_4,-701.5112737229117,25.659789187794757
123691297043646848356617508800987835742_4,748.3827580690811,-1555.762069213314
12383611821759932964430296981946794774_4,-568.8475600814561,59.12645351663849
123968739746274563160382461432282009738_4,-488.5172304655659,290.78863442887587
124024227223943227695577378858839655714_4,694.6731069138864,-1618.1260522861792
124035980725973480316029039342981506797_4,589.7758057784638,-112.6769673023611
124300231213292488689512194488981679602_4,653.5914860220026,146.97359854194372
124380086035530369922006499565428455538_4,986.3742439059083,-432.32457653246337
124433334412769306220447677534494575508_4,643.8813042006805,-1609.4160940412455
124455230537169700773985671162430903356_4,-550.3522393764356,497.1465805881599
124465341022691338830622319622944221326_4,981.9951542743191,-202.15341991855885
124470011398336475625062921678506324105_4,-395.14207945972834,537.1049857680177
124628992342121047698989916586476796950_4,739.1723661610741,268.7647675238656
124671090082524458921646475893475404616_4,758.5207712312501,204.0006190820522
1247539196621484153693488205841403250_4,-240.95054390580873,-632.1768511689547
124885891728692911597974666127999671433_4,320.6890034760653,418.0983828998498
124951284696296462295417422085136445446_4,485.16936916882435,-687.8659345269425
124964948002703158467317195767459855002_4,-77.83047254897326,-812.9081373001404
125026282984637048906844964666229315935_4,85.28239290033711,614.5694995122062
125030810803686742623409723443416468330_4,621.8736442703287,210.96774539588154
125065839520684305053053854571409030600_4,-502.87791474315145,-231.35041961440885
125086638318346983751247104422252790554_4,-346.24166759511235,132.01234348003572
125142028459842909680243110264737347258_4,-11.295264927540227,-71.50463614272446
125303931652873106379258956308859535864_4,553.9463229791112,-44.36716900211944
125314336625436976930373637795296106587_4,-249.78097500460945,-453.43875456397546
125396789442966772093816481125609912198_4,-195.38503889960646,-703.662006663209
125416795660878358522758337650132663128_4,-276.31112781216734,-371.4755405749023
12556307941096063871786299729827667908_4,-452.79562768204704,-170.79104699698365
125776456148880850956430566213468600459_4,-462.1161455028263,615.7188283901235
12578083225214958721956121043691340518_4,271.2716389613026,550.2573630421127
126077649311082774831356804957377149265_4,-477.0068352853338,-201.52894867631719
12625877512809491194874176338446027695_4,-133.83711661480422,-545.3008734887399
126358495686726225466116742881130868110_4,382.1151892553336,-815.3727300463293
12640099868368267906825656470428961339_4,-224.99322941604845,-692.0983731675865
126482680182211346849888750498967844471_4,150.62469622294734,-247.6535220472136
126523565940995812910156452912415882320_4,-247.07061996532894,582.100239336585
126556339433189171479574340641224371912_4,-335.9230348664019,-549.3235850221167
126618333835472980670344012676118484371_4,751.5961754691456,-1055.1235203080769
126624860309216528644517474173507514581_4,799.1977499289367,-462.6117108697479
126726843178249947209112211804560812635_4,129.33010573668184,-467.6708780839188
126769212186344602470886436425487609188_4,-460.462610247295,257.55426709307125
126776624405827224589423103568578714962_4,780.8662737036452,286.24598387917166
126851303749092198557842972612349428535_4,719.0089205339464,227.8729841179089
126861439929715596861788220723694896701_4,409.23251521222403,-908.7019122050067
126980204419979472383484312849521542086_4,-277.99369372233895,-798.6467298142022
126993951182740168963103219112996993345_4,-469.50605622040445,42.03136834833742
127008887204261299223895126381597040317_4,-597.1173639656224,-260.10216160258614
127042759523014705485549775248576280126_4,937.3492373184765,-969.7375200092142
127221561220706185561414169258591383069_4,678.9648847640937,-1612.0413863651136
127225805988353990795825671269521153886_4,129.90312140302547,91.95515639343515
127229417816492401073348296064567070525_4,283.58122572094896,-222.0591038111099
127302139579172926935966727781948049719_4,-130.04750777606264,-766.806264323603
127454263592688717807734303628072828010_4,1033.606431949878,108.41193538276136
127490950179745339734224680826172925373_4,64.85407578813164,-429.58273466456666
127547736650325195751196174890129712812_4,794.3644477936963,-342.3929493013167
127709244399220173905878972142105957539_4,-315.61482099841464,685.4658590846082
127725412363760242136922242446904384915_4,-20.67988442749201,-193.5224935998658
127815080708054598601098098376300571201_4,488.9833304461133,-788.0319528467896
127824109643830765638165750011213904373_4,-233.2788800680283,-356.8773135899571
127866014863602514770785842897251325907_4,113.48565574191616,8.82870767825159
127949843234182884605063653276107237213_4,742.0298554677466,-370.49183706741564
127951647279388237897341907451000054886_4,-134.96521984122026,321.22971509446785
127982798106948703450872988352592837328_4,236.46292088021687,-732.401221440901
128004403988899735300610312038529987082_4,746.0035986553187,132.79554440851206
128128431609275589075746705893141466130_4,730.4719369742741,320.95258285640017
128128668613149986218290243661503509736_4,-346.4827923805533,-132.96608553906154
128296056599160234545318521880332060796_4,264.2569632745834,-137.60385566696152
128338442062942830403187204220296681064_4,608.9459423729645,84.33979944397902
128389364328637616443973937875858821504_4,-600.9559908755517,-57.7199310261873
128517898526009381455991833995630509988_4,625.386272105073,9.971538137433129
128599249640034316278794202824204145788_4,-566.2119909474609,-615.8081604989433
128606749680461754838817436141292526969_4,815.8822720238329,201.81963052770516
128617815130330993999665472006856210266_4,-721.3573939408116,7.717936808627826
128691793635779923379090759976409035329_4,-356.48782196949287,90.42343863615042
12889291566433818218910668782088860417_4,-100.42061884317647,545.2723303977796
128997159324391064921881636527874614582_4,-157.80830571016924,476.5037298591647
129154522312503454622566532282375900688_4,-383.50279119550476,-155.9833742550415
12925426622666222416597102299107705678_4,364.09178798746194,462.7899293680794
129324576913703384753650876248878921475_4,8.420186781112559,-438.40554151804764
129367358331238980034655825895622367036_4,1015.7925224776538,-483.57597779021154
129487354415145754028130959222091977297_4,690.1060627972847,-621.1050746923252
129575944365978666846303959344044104085_4,-247.9223253913772,246.07164789933256
129617911387063516202651143647574522137_4,542.5499231513604,-612.3321385079303
12967063114444854509368526608267053187_4,716.2347778427593,-1510.8522643729036
12971628627334946693012645518232878093_4,-230.26764796431195,695.2829042436254
12980576627963416422774825908277071236_4,1020.5493842458297,-360.4074257582248
129881167941798207079044301337282169237_4,921.600830957738,-108.16303371829608
129963173202361115435388302161834612044_4,-117.46444058928552,-381.23955758298155
12996329312269885533766926459094016803_4,-736.320521383105,426.4875998465424
130016884271123758070567159230511697433_4,-283.92026578125444,-205.58619786827458
130020227492131408270209196823794098516_4,-246.16127118775353,379.63891250432874
130024690167389998484011367360159596258_4,281.7910814475691,-462.1090795770177
130088828055803837511819142670015166565_4,206.9121194940665,292.6532158300824
130187689862085263365934511979714127536_4,248.6645476501185,-337.9771118898715
130223904212355787517637625540586220637_4,777.2793924908641,-78.59419752668023
130319084645115233987967963139181800380_4,429.2201857945561,-581.9197888867611
130394328456366906446177678692035903378_4,912.8203274319098,-111.66457184194839
130588231884697930233014381494757662561_4,42.89124157359211,547.5540923262181
130615970188948347110003247322532526720_4,-500.1425895141789,804.4540407585712
130821566917396884139789905410686977106_4,-425.36621840685837,-130.0856747188222
13085180552976741677670254179442574353_4,813.7435420867133,-887.0843075970388
130897425100058278013400994926004540265_4,-387.8189287589249,546.5945526201631
130962496205685209008045692047246568990_4,-748.9335765628399,-290.537726465957
131018795757391691458065858789249432036_4,350.64927828553937,-1312.3713185676463
131019401784244126660044359237672338016_4,565.2645282583617,135.3181674461
131023877476265667374522269645185034690_4,569.9294129599389,-818.5377347786557
131061571082596448591316410552349912146_4,-285.22350171620633,-514.5403914873725
131124024938111160488054747131727319749_4,129.36462531855486,745.3004159997424
131158032456695496029372977738338644324_4,-353.97130199596717,-153.71448587671787
131202131655595236884690927446436258659_4,907.0813384447588,-353.74269201587015
131262176459238245490649397251703118183_4,-782.2053585502947,291.49145433904044
13127438083354731126828284451007630176_4,711.4861654963992,-48.427015243193
131345177743896098533339207592931169518_4,-598.8228581864913,858.8883798501122
131378937832539607934157626593078620018_4,524.7711969662076,-1042.056536898434
131470950697328703937270389459375215846_4,-186.04298404441596,-458.14003819496355
131504067964803674996540969101504913585_4,-472.1188475160033,-2.5113143910729576
131562073490132507338468925320245225554_4,-708.7340754319666,501.4768154810343
131621152067281696864427719351964856313_4,-262.28199393165926,747.2711937295121
131778325145868201457463164502069608283_4,644.1263226683018,-350.1355880002085
131857383841446373659649066977902257523_4,627.9459163106156,-77.25286034692041
131889629044815774057554058155352935829_4,-632.2003976802526,88.73304812546638
